date,cat_housing
2011m1,.5879124
2011m2,.4035906
2011m3,.2572356
2011m4,.1310131
2011m5,.1384453
2011m6,.3592822
2011m7,.740375
2011m8,1.206977
2011m9,1.32805
2011m10,1.226277
2011m11,.9306927
2011m12,.8605874
2012m1,1.102304
2012m2,1.236536
2012m3,1.175644
2012m4,1.09156
2012m5,1.196087
2012m6,1.369588
2012m7,1.410905
2012m8,1.262501
2012m9,1.072234
2012m10,.8358053
2012m11,.6195606
2012m12,.5748374
2013m1,.7377959
2013m2,.7898328
2013m3,.7877315
2013m4,.8026431
2013m5,.7769284
2013m6,.6785254
2013m7,.3553224
2013m8,-.0347094
2013m9,-.3144695
2013m10,-.4960886
2013m11,-.6133159
2013m12,-.6306858
2014m1,-.503792
2014m2,-.4292942
2014m3,-.4455727
2014m4,-.5995747
2014m5,-.7830607
2014m6,-.9965782
2014m7,-1.249127
2014m8,-1.452724
2014m9,-1.563082
2014m10,-1.60835
2014m11,-1.651803
2014m12,-1.625439
2015m1,-1.537552
2015m2,-1.53212
2015m3,-1.560285
2015m4,-1.555215
2015m5,-1.419674
2015m6,-1.039632
2015m7,-.481155
2015m8,-.2320189
2015m9,-.2869698
2015m10,-.4502867
2015m11,-.5648831
2015m12,-.5208927
2016m1,-.3119145
2016m2,-.0665749
2016m3,.1359321
2016m4,.3741284
