health_conditions_f
-1.369995
1.844702
.5518723
2.870467
.8051712
-1.336015
-.7964701
-1.475401
-1.022424
.9692416
1.069449
.1763515
-.0026864
.9243119
.7043088
-.2645169
.8582091
-.4144308
-1.127845
-.4924389
-.0988444
1.431129
.6453755
-1.708384
-2.061531
-.6740167
-.2299392
.8508559
.278994
-.3823447
-.0017165
-1.043251
-1.611941
.6034573
.3172557
-.2019562
-1.019467
.197314
1.047346
-.0321099
-1.057589
-.7435102
-.6246359
-1.002252
.4266052
2.08013
.3507309
.0112204
-.6588956
.9032434
.8595718
1.290588
.4184686
-.4805122
.0800324
-.8146744
.1833895
