date,cat_layoffs
2011m1,.2297516
2011m2,.1437012
2011m3,-.0031454
2011m4,.0808715
2011m5,.6338089
2011m6,1.157836
2011m7,1.129288
2011m8,1.068655
2011m9,.7367936
2011m10,.3247167
2011m11,.1232249
2011m12,.2581134
2012m1,.4613812
2012m2,.4220273
2012m3,-.0314975
2012m4,-.4135729
2012m5,-.6635628
2012m6,-.8213966
2012m7,-.6503888
2012m8,-.0717445
2012m9,.5647357
2012m10,1.098723
2012m11,1.111604
2012m12,.856862
2013m1,.7502794
2013m2,.3382928
2013m3,.0080997
2013m4,-.2415369
2013m5,-.3698665
2013m6,-.6020439
2013m7,-.8384649
2013m8,-1.192753
2013m9,-1.263551
2013m10,-.9034712
2013m11,-.4685666
2013m12,.3145104
2014m1,1.054027
2014m2,.9025234
2014m3,.5171565
2014m4,.2148446
2014m5,-.2955579
2014m6,-.6042696
2014m7,-.7059709
2014m8,-.9902414
2014m9,-1.218681
2014m10,-1.303232
2014m11,-1.109406
2014m12,-.6053497
2015m1,.2749419
2015m2,1.013388
2015m3,1.365059
2015m4,.56148
2015m5,-.0685908
2015m6,-.3169882
2015m7,-.4563237
2015m8,-.4642208
2015m9,-.2018217
2015m10,-.1660722
2015m11,-.2724082
2015m12,-.5582476
2016m1,-.5957993
2016m2,-.3455471
2016m3,.2901303
2016m4,.8074635
