date,swb_happiness
2008m1,.7224609
2008m2,1.130336
2008m3,1.381024
2008m4,1.346212
2008m5,1.089427
2008m6,.7441619
2008m7,.589246
2008m8,.081224
2008m9,-.4719688
2008m10,-.6086392
2008m11,-.7764904
2008m12,-.6041603
2009m1,-.8638863
2009m2,-1.251926
2009m3,-1.465421
2009m4,-.9068898
2009m5,-.5925186
2009m6,-.2772927
2009m7,-.651615
2009m8,-.9332686
2009m9,-.9398304
2009m10,-.4017818
2009m11,-.2626805
2009m12,-.1785312
2010m1,-.4535797
2010m2,-.799707
2010m3,-1.030269
2010m4,-.9419916
2010m5,-.7604972
2010m6,-.6411656
2010m7,-.5412723
2010m8,-.296413
2010m9,.0546838
2010m10,.160827
2010m11,.1256552
2010m12,-.1952018
2011m1,-.2287045
2011m2,.1076152
2011m3,.4940976
2011m4,.86417
2011m5,.9264213
2011m6,.5967434
2011m7,.2021394
2011m8,.037927
2011m9,.0595845
2011m10,.1559118
2011m11,.416925
2011m12,.6034589
2012m1,.827961
2012m2,1.175965
2012m3,1.28901
2012m4,1.260687
2012m5,.9322007
2012m6,.5834113
2012m7,.0946413
2012m8,-.2939882
2012m9,-.2532513
2012m10,.0415823
2012m11,.2642174
2012m12,.3836702
2013m1,.3691739
2013m2,.6401223
2013m3,.9504024
2013m4,.9841354
2013m5,.9383076
2013m6,.8071306
2013m7,.6854847
2013m8,.4625944
2013m9,.3684102
2013m10,.5673209
2013m11,.7273269
2013m12,.5713179
2014m1,.3000632
2014m2,.4911213
2014m3,.9292544
2014m4,1.329534
2014m5,1.377504
2014m6,1.015238
2014m7,.6361862
2014m8,.4992203
2014m9,.758252
2014m10,1.199118
2014m11,1.463085
2014m12,1.367325
2015m1,1.196177
2015m2,1.320015
2015m3,1.420525
2015m4,1.356364
2015m5,1.163425
2015m6,.9462652
2015m7,.6858422
2015m8,.524076
2015m9,.6703321
2015m10,1.117859
2015m11,1.55072
2015m12,1.677056
2016m1,1.448928
2016m2,1.443794
2016m3,1.608684
2016m4,2.030894
