date,swb_worry
2008m1,-1.424202
2008m2,-1.203326
2008m3,-1.043512
2008m4,-.9533347
2008m5,-.9429314
2008m6,-.8012794
2008m7,-.6238179
2008m8,-.2768451
2008m9,.4621837
2008m10,1.335536
2008m11,1.855233
2008m12,2.162067
2009m1,2.337225
2009m2,2.32816
2009m3,1.928828
2009m4,1.192074
2009m5,.7382587
2009m6,.6676288
2009m7,.9908224
2009m8,1.382428
2009m9,1.612342
2009m10,1.626675
2009m11,1.512462
2009m12,1.16815
2010m1,.8751539
2010m2,.7612852
2010m3,.8930539
2010m4,1.028004
2010m5,1.03162
2010m6,1.103564
2010m7,1.076139
2010m8,1.02384
2010m9,1.088407
2010m10,1.191624
2010m11,1.026805
2010m12,.659802
2011m1,.0970289
2011m2,-.1863542
2011m3,-.3099021
2011m4,-.4494023
2011m5,-.4663025
2011m6,-.23939
2011m7,.0948248
2011m8,.3878981
2011m9,.643737
2011m10,.9482151
2011m11,.9848099
2011m12,.8365624
2012m1,.4363976
2012m2,.0547872
2012m3,-.2166291
2012m4,-.4079049
2012m5,-.4971563
2012m6,-.4172638
2012m7,-.1384488
2012m8,.4649369
2012m9,1.024354
2012m10,1.393084
2012m11,1.323782
2012m12,.949472
2013m1,.4161502
2013m2,-.0746649
2013m3,-.3283052
2013m4,-.4991659
2013m5,-.5610414
2013m6,-.4633478
2013m7,-.2251014
2013m8,.1018751
2013m9,.2615089
2013m10,.3665779
2013m11,.2072956
2013m12,-.0639338
2014m1,-.3125415
2014m2,-.507249
2014m3,-.6847082
2014m4,-.8772507
2014m5,-1.003618
2014m6,-.811083
2014m7,-.618869
2014m8,-.4751065
2014m9,-.3577698
2014m10,-.3014216
2014m11,-.4109518
2014m12,-.6249211
2015m1,-1.034905
2015m2,-1.294038
2015m3,-1.339549
2015m4,-1.328174
2015m5,-1.330254
2015m6,-1.072909
2015m7,-.7041326
2015m8,-.41726
2015m9,-.2450919
2015m10,-.1498041
2015m11,-.2661169
2015m12,-.4985531
2016m1,-.8507285
2016m2,-.9747706
2016m3,-.8346567
2016m4,-.4105371
