family_life_f
-1.878114
-1.564627
-1.700993
-1.669994
-1.715453
-1.598391
-1.633963
-.2652114
.1662321
.9044219
.2899119
-.555847
.1454883
-.2271256
-.3342632
-.9162673
-.5392597
-.6467779
-.0912006
1.73561
1.217954
1.835234
.227474
-.4588492
.3547772
.4676115
.422527
.0744904
-.5008016
.355716
-.0348243
1.581964
2.238087
2.139881
1.282913
-.0423342
.38049
-.4480298
.1630534
-.9329236
-.9157501
-.1209065
-1.023648
.711314
1.042208
-.0500145
.7360412
-.3596202
.8777321
-.1240331
.2312376
-.133485
.0139495
-.9795967
-.5041234
1.363657
1.006452
