date,cat_family
2008m1,-2.054479
2008m2,-1.97484
2008m3,-1.972328
2008m4,-1.990048
2008m5,-2.101914
2008m6,-2.147047
2008m7,-1.841061
2008m8,-1.251554
2008m9,-.6331893
2008m10,-.3287725
2008m11,-.4071843
2008m12,-.6108623
2009m1,-.8066227
2009m2,-.9555952
2009m3,-1.033789
2009m4,-1.072462
2009m5,-.9829317
2009m6,-.8634086
2009m7,-.602735
2009m8,-.0620672
2009m9,.6675457
2009m10,1.210902
2009m11,1.292812
2009m12,1.063127
2010m1,.7459208
2010m2,.7684973
2010m3,.8722638
2010m4,.8140339
2010m5,.7102706
2010m6,.3348893
2010m7,.1149021
2010m8,.473663
2010m9,1.042145
2010m10,1.298811
2010m11,1.229548
2010m12,.8278676
2011m1,.329437
2011m2,.0326405
2011m3,-.1514448
2011m4,-.2943686
2011m5,-.3619794
2011m6,-.3228015
2011m7,-.0424884
2011m8,.5305059
2011m9,1.250764
2011m10,1.672543
2011m11,1.46474
2011m12,.9196132
2012m1,.493793
2012m2,.2113915
2012m3,-.0369987
2012m4,-.3060321
2012m5,-.4176945
2012m6,-.3336106
2012m7,.0435891
2012m8,.6967509
2012m9,1.233719
2012m10,1.443993
2012m11,1.331621
2012m12,1.113758
2013m1,.8453038
2013m2,.5359789
2013m3,.2134467
2013m4,-.2000701
2013m5,-.4607042
2013m6,-.5130073
2013m7,-.1756933
2013m8,.6182268
2013m9,1.3472
2013m10,1.666939
2013m11,1.391349
2013m12,.819325
2014m1,.1690145
2014m2,-.2501872
2014m3,-.4429595
2014m4,-.5755569
2014m5,-.6611388
2014m6,-.6259496
2014m7,-.413232
2014m8,.0487723
2014m9,.538452
2014m10,.7427342
2014m11,.4910673
2014m12,.0642799
2015m1,-.3060647
2015m2,-.5352339
2015m3,-.6135455
2015m4,-.7410966
2015m5,-.857612
2015m6,-.9029564
2015m7,-.6518443
2015m8,-.1568824
2015m9,.2705346
2015m10,.4261182
2015m11,.2378276
2015m12,-.0729863
2016m1,-.3093744
2016m2,-.4514188
2016m3,-.4809718
2016m4,-.3038321
