date,cat_family_stress
2011m1,1.177713
2011m2,.7809412
2011m3,.7288812
2011m4,1.03589
2011m5,1.376185
2011m6,1.809872
2011m7,2.161259
2011m8,1.927608
2011m9,1.260892
2011m10,.6002929
2011m11,.111692
2011m12,-.1798066
2012m1,-.1516405
2012m2,-.4024302
2012m3,-.4689395
2012m4,-.305696
2012m5,.0553889
2012m6,.4063703
2012m7,.515645
2012m8,.418866
2012m9,-.0984671
2012m10,-.5623344
2012m11,-1.054569
2012m12,-1.273217
2013m1,-1.055937
2013m2,-1.009125
2013m3,-1.000714
2013m4,-.8679172
2013m5,-.6838388
2013m6,-.2358275
2013m7,.2387069
2013m8,.2250919
2013m9,-.4698667
2013m10,-1.010361
2013m11,-1.289443
2013m12,-1.107817
2014m1,-.6581256
2014m2,-.5029754
2014m3,-.2558884
2014m4,-.1529796
2014m5,-.0839324
2014m6,.2163203
2014m7,.4804125
2014m8,.3710212
2014m9,.0820085
2014m10,-.3422961
2014m11,-.6901153
2014m12,-.8218117
2015m1,-.6186035
2015m2,-.5887737
2015m3,-.4048698
2015m4,-.2216495
2015m5,.156277
2015m6,.7613046
2015m7,1.128899
2015m8,.928547
2015m9,.3140457
2015m10,-.1598532
2015m11,-.4141445
2015m12,-.148029
2016m1,.3210491
2016m2,.2835712
2016m3,.0105962
2016m4,-.5933528
