region,date,housing
PACA,2013m1,.1686641288300355
PACA,2013m2,-.0323649930457274
PACA,2013m3,.0024987707535426
PACA,2013m4,-.0487694119413694
PACA,2013m5,-.3974971249699593
PACA,2013m6,-.3097980879247189
PACA,2013m7,-1.599469900131226
PACA,2013m8,-1.254965623219808
PACA,2013m9,-1.26700913409392
PACA,2013m10,-1.531019563476245
PACA,2013m11,-1.640953759352366
PACA,2013m12,-1.888112882773082
PACA,2014m1,-1.450915654500325
PACA,2014m2,-.5677468081315359
PACA,2014m3,-.3662317337778707
PACA,2014m4,-.1610470488667488
PACA,2014m5,.046146725837995
PACA,2014m6,-.094640892619888
PACA,2014m7,.2860861370960872
PACA,2014m8,.6942270433840653
PACA,2014m9,.5950713853041331
PACA,2014m10,.1091642317672571
PACA,2014m11,-.3167967796325684
PACA,2014m12,-.9379412531852722
PACA,2015m1,.4569239144523938
PACA,2015m2,.3524538595229387
PACA,2015m3,.3371609637882405
PACA,2015m4,.1625736926992734
PACA,2015m5,-.0162186189942683
PACA,2015m6,.519977821658055
PACA,2015m7,.6126013894875845
PACA,2015m8,.5282456303636233
PACA,2015m9,.432505523165067
PACA,2015m10,.143966888387998
PACA,2015m11,-.6127165655295054
PACA,2015m12,-1.236217161019643
PACA,2016m1,.5796461900075277
PACA,2016m2,.649940436395506
PACA,2016m3,.3404335056742032
PACA,2016m4,.2374408179117987
PACA,2016m5,.2821984055141608
PACA,2016m6,
