date,cat_education
2008m1,1.11968
2008m2,.9950265
2008m3,.8307187
2008m4,.6134719
2008m5,.169487
2008m6,-.2042436
2008m7,-.2256657
2008m8,.2391928
2008m9,1.011845
2008m10,1.269174
2008m11,1.106259
2008m12,.86149
2009m1,.9359605
2009m2,1.124648
2009m3,1.121712
2009m4,.8373942
2009m5,.3106518
2009m6,-.1129441
2009m7,-.1383432
2009m8,.4003169
2009m9,1.329212
2009m10,1.767603
2009m11,1.668463
2009m12,1.34366
2010m1,1.39488
2010m2,1.591821
2010m3,1.746599
2010m4,1.505386
2010m5,.8950213
2010m6,.2439194
2010m7,.0770262
2010m8,.5108161
2010m9,1.28569
2010m10,1.539545
2010m11,1.306265
2010m12,.8394384
2011m1,.5556911
2011m2,.473147
2011m3,.314194
2011m4,.0360861
2011m5,-.3931999
2011m6,-.7821429
2011m7,-.8821782
2011m8,-.5237944
2011m9,.085078
2011m10,.2993383
2011m11,.1451338
2011m12,-.0755117
2012m1,-.0508196
2012m2,-.0121631
2012m3,-.1192782
2012m4,-.3990439
2012m5,-.8128994
2012m6,-1.179773
2012m7,-1.201658
2012m8,-.8138366
2012m9,-.268854
2012m10,-.0717452
2012m11,-.1725293
2012m12,-.3493063
2013m1,-.3387541
2013m2,-.3308209
2013m3,-.4402723
2013m4,-.6356902
2013m5,-1.021066
2013m6,-1.39573
2013m7,-1.444585
2013m8,-1.014874
2013m9,-.3790554
2013m10,-.1795365
2013m11,-.4109783
2013m12,-.6675038
2014m1,-.6364354
2014m2,-.5121284
2014m3,-.4859771
2014m4,-.6204836
2014m5,-.9762443
2014m6,-1.305634
2014m7,-1.337704
2014m8,-.927179
2014m9,-.2941591
2014m10,-.0991929
2014m11,-.3674749
2014m12,-.6444525
2015m1,-.596416
2015m2,-.4307385
2015m3,-.3988687
2015m4,-.5900883
2015m5,-1.004175
2015m6,-1.370632
2015m7,-1.38823
2015m8,-.9118364
2015m9,-.2522271
2015m10,-.0753534
2015m11,-.3124425
2015m12,-.5706688
2016m1,-.5155835
2016m2,-.3133569
2016m3,-.1039532
2016m4,.1893889
