date,cat_job_growth
2011m1,-.0697843
2011m2,.344093
2011m3,.6728877
2011m4,.9736015
2011m5,.8171456
2011m6,.3882938
2011m7,-.2288461
2011m8,-.5159882
2011m9,-.5707846
2011m10,-.4617105
2011m11,-.5273775
2011m12,-.623494
2012m1,-.5783728
2012m2,-.2526459
2012m3,.1853396
2012m4,.3726967
2012m5,.0408022
2012m6,-.3388323
2012m7,-.5535523
2012m8,-.7095817
2012m9,-.6154314
2012m10,-.6260782
2012m11,-1.061453
2012m12,-1.789928
2013m1,-1.8072
2013m2,-1.129537
2013m3,-.5287704
2013m4,-.1816336
2013m5,-.2573277
2013m6,-.4676517
2013m7,-.4380679
2013m8,-.4852255
2013m9,-.2687555
2013m10,.0130045
2013m11,-.0879719
2013m12,-.4705383
2014m1,-.7086523
2014m2,-.5108506
2014m3,-.2471744
2014m4,-.3194713
2014m5,-.6307847
2014m6,-.821769
2014m7,-.4602784
2014m8,.3284438
2014m9,.5796969
2014m10,.337757
2014m11,.2225571
2014m12,.4015506
2015m1,.9135355
2015m2,1.261874
2015m3,1.339441
2015m4,1.124112
2015m5,.6517281
2015m6,.3820529
2015m7,.1199479
2015m8,-.0941139
2015m9,.1067664
2015m10,.4824626
2015m11,.8592742
2015m12,.8956507
2016m1,.7116321
2016m2,.8741232
2016m3,1.454655
2016m4,2.58451
