date,cat_healthy_habits
2011m1,1.608249
2011m2,1.170951
2011m3,.8956474
2011m4,.6163929
2011m5,.3317882
2011m6,.2409356
2011m7,.0016975
2011m8,-.3877639
2011m9,-.7205473
2011m10,-.9873044
2011m11,-1.072001
2011m12,-.6724371
2012m1,.3226496
2012m2,.9845395
2012m3,1.163896
2012m4,1.025837
2012m5,.5978014
2012m6,.4064502
2012m7,.3997889
2012m8,.1506013
2012m9,-.3821183
2012m10,-1.022034
2012m11,-1.114783
2012m12,-.5348765
2013m1,.4642724
2013m2,.9317355
2013m3,1.080379
2013m4,.9598137
2013m5,.5855541
2013m6,.3703122
2013m7,.2154618
2013m8,-.2591286
2013m9,-.8468237
2013m10,-1.213966
2013m11,-1.136091
2013m12,-.6549779
2014m1,.1824072
2014m2,.5684941
2014m3,.5997043
2014m4,.349596
2014m5,-.0263607
2014m6,-.1654326
2014m7,-.3235106
2014m8,-.7427551
2014m9,-1.177394
2014m10,-1.572216
2014m11,-1.647889
2014m12,-1.225454
2015m1,-.5137743
2015m2,-.2357703
2015m3,-.1743225
2015m4,-.1967977
2015m5,-.3039314
2015m6,-.1335433
2015m7,.186029
2015m8,.2664924
2015m9,.0440278
2015m10,-.3655615
2015m11,-.5735363
2015m12,-.2173643
2016m1,.5975119
2016m2,.9767154
2016m3,1.139242
2016m4,1.165493
