date,swb_job_satisfaction
2011m1,.2239273
2011m2,.2226627
2011m3,.2338902
2011m4,.1871613
2011m5,.0983846
2011m6,-.0052583
2011m7,-.0023399
2011m8,-.0074115
2011m9,-.01126
2011m10,.267854
2011m11,.2994819
2011m12,.2426055
2012m1,.2961817
2012m2,.3636656
2012m3,.2569264
2012m4,.0787387
2012m5,-.2089685
2012m6,-.2934385
2012m7,-.1627464
2012m8,.3457726
2012m9,.8555793
2012m10,1.167123
2012m11,1.019554
2012m12,.3794717
2013m1,.176766
2013m2,.1283184
2013m3,.1243031
2013m4,-.0530689
2013m5,-.3100509
2013m6,-.4698925
2013m7,-.7466775
2013m8,-.8457052
2013m9,-.7188237
2013m10,-.3762475
2013m11,-.0785255
2013m12,.3016515
2014m1,.75883
2014m2,.6980152
2014m3,.4562644
2014m4,-.1078871
2014m5,-.7579759
2014m6,-.9596885
2014m7,-1.100353
2014m8,-1.479089
2014m9,-1.777176
2014m10,-1.860055
2014m11,-1.822291
2014m12,-1.50577
2015m1,-1.155126
2015m2,-1.075727
2015m3,-1.169087
2015m4,-1.461129
2015m5,-1.927179
2015m6,-2.092945
2015m7,-2.020594
2015m8,-1.948636
2015m9,-1.630343
2015m10,-1.500053
2015m11,-1.546766
2015m12,-1.458727
2016m1,-1.06998
2016m2,-.8056988
2016m3,-.6324809
2016m4,-.2865735
