region,date,family2
France,2013m1,-.2574826955795288
France,2013m2,-.1027178287506103
France,2013m3,-.1903283327817917
France,2013m4,-.5733456611633301
France,2013m5,-.6225126668810844
France,2013m6,-.4850283026695251
France,2013m7,-.0287668399512768
France,2013m8,.3609905123710632
France,2013m9,.1139884442090988
France,2013m10,.3499308943748474
France,2013m11,.5984592407941818
France,2013m12,.183481240272522
France,2014m1,1.049464198946953
France,2014m2,1.215016305446625
France,2014m3,.4679792165756226
France,2014m4,.6192322134971618
France,2014m5,1.059579229354858
France,2014m6,1.093673330545425
France,2014m7,1.068210353702307
France,2014m8,.8160520851612091
France,2014m9,1.219579541683197
France,2014m10,1.009069991111755
France,2014m11,.8440425097942352
France,2014m12,-.26278136074543
France,2015m1,.2397437617182732
France,2015m2,1.038565933704376
France,2015m3,.6090522885322571
France,2015m4,.3036261081695557
France,2015m5,.0631640195846558
France,2015m6,.4229256674647331
France,2015m7,.8523384451866149
France,2015m8,.8486760526895523
France,2015m9,1.047440707683563
France,2015m10,.625851520895958
France,2015m11,.311802077293396
France,2015m12,.1026228934526443
France,2016m1,.8346368759870529
France,2016m2,.7646575272083282
France,2016m3,.5576762974262237
France,2016m4,.3194197535514832
France,2016m5,.5884987622499466
France,2016m6,
