job_market_f
1.077873
2.488875
1.631559
1.78769
.2872393
-.2625644
.555968
.7659612
-.4225069
-.272446
.0799174
-.2693625
.2377938
1.583317
.7342479
.5200487
.6727357
1.206939
.0241518
-1.086489
-.8311667
.5656148
-1.640653
-.6173833
-.0597341
-.2609479
-.5359684
.5876109
-1.088894
-.9662876
-.2716999
-1.243333
-1.749843
-1.610436
-1.023127
-.9746571
-.1415147
2.59012
-1.154657
-.3930892
.4636374
.7991048
-.4176018
-.9776152
-.1407565
-1.242279
-.705915
-.2248463
.3635806
.5976335
1.22663
.9674073
-.4773514
.8660581
.4919265
-1.249489
-.8610262
