fin_security_f
.9683009
-.7324779
-.6305504
.0815709
.1757944
.4653965
1.887671
2.018808
-.7333386
-.5809853
.2969653
.5625047
.2028268
-1.081897
-.7922053
-.745212
-.1620113
.8037654
.3076828
.8623545
-1.644642
-1.00255
-.3684242
-.0699337
-.041298
-.8594684
-.9768098
-1.365904
-.4779494
.5818559
1.542644
.779212
-1.255155
-.4886926
-.1375019
1.371378
.6421574
-.8351242
-.0898273
-.524005
-.5168373
.4594148
1.520346
.3143397
-1.766762
-1.616704
.2618645
.6183844
.2486356
-.4468319
-.4431817
-.200735
-.8277705
1.583663
2.722212
1.615677
-1.48064
